prov_persona_en_situacion_violencia,edad_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,vinculo_con_la_persona_agresora
23,53.0,1,1,0,1,0,1,5
23,43.0,0,0,0,0,1,1,0
4,30.0,1,1,0,1,0,1,5
0,29.0,1,1,0,1,1,1,5
4,20.0,1,1,0,1,0,1,5
0,35.0,1,1,0,0,0,1,0
0,31.0,1,1,0,0,0,1,0
6,35.0,1,1,0,1,1,1,0
12,30.0,1,1,0,0,0,1,0
15,23.0,1,1,0,0,0,1,0
0,28.0,1,1,0,0,0,1,5
4,33.0,0,0,0,0,0,1,5
23,42.0,1,1,1,0,0,1,5
0,47.0,1,1,0,1,0,1,0
23,22.0,1,1,1,0,0,1,0
20,43.0,1,1,1,1,1,1,5
0,42.0,0,0,0,0,0,1,5
12,39.0,1,1,0,0,0,1,5
4,23.0,0,0,0,1,0,1,5
0,42.0,1,1,0,0,0,1,0
12,21.0,1,1,0,0,0,1,5
12,27.0,0,0,0,0,0,1,0
0,21.0,0,0,1,0,0,0,2
6,22.0,1,1,1,0,0,1,0
23,33.0,1,1,0,0,0,1,5
6,20.0,1,1,0,1,0,1,5
0,30.0,1,1,0,0,0,1,0
0,35.0,1,1,0,1,0,1,5
14,16.0,1,1,0,0,0,1,5
4,34.0,1,1,0,0,0,1,5
0,36.0,1,1,0,1,0,1,5
0,21.0,1,1,0,1,0,1,0
6,40.0,0,0,0,1,0,1,0
4,35.0,0,0,0,0,0,1,0
13,27.0,0,0,0,0,0,1,5
20,22.0,1,1,0,0,0,1,0
16,59.0,1,1,0,1,0,1,5
13,22.0,1,1,0,0,0,1,0
6,25.0,1,1,0,0,0,1,0
0,21.0,1,1,0,0,0,1,5
6,31.0,1,1,1,1,0,1,5
23,23.0,1,1,0,0,0,1,5
12,38.0,1,1,0,0,0,1,5
18,41.0,0,0,0,0,0,1,0
0,30.0,1,1,0,0,0,1,5
0,41.0,1,1,0,0,0,1,5
23,27.0,0,0,0,0,0,1,0
20,33.0,0,0,1,0,0,0,2
20,29.0,1,1,0,1,0,1,0
15,38.0,1,1,0,1,0,1,5
12,39.0,1,1,0,0,0,1,0
0,48.0,1,1,0,0,0,1,0
0,53.0,0,0,0,1,1,1,4
0,23.0,1,1,0,1,1,1,5
0,23.0,0,0,0,0,1,1,0
0,26.0,1,1,0,0,1,1,0
0,33.0,1,1,1,0,1,1,0
0,23.0,0,0,0,0,0,0,2
0,32.0,1,1,1,1,1,1,0
0,32.0,0,0,1,0,1,0,2
0,64.0,1,1,0,1,1,1,0
0,32.0,1,1,0,0,1,1,0
0,28.0,0,0,0,0,0,0,0
0,64.0,1,1,1,1,0,0,0
0,32.0,0,0,0,0,0,0,5
0,34.0,0,0,0,0,0,0,5
0,38.0,1,1,0,0,0,1,5
4,25.0,0,0,0,0,0,1,0
0,27.0,1,1,0,1,0,1,5
4,35.0,0,0,0,0,0,1,5
4,23.0,1,1,0,0,0,1,5
4,40.0,0,0,0,1,0,1,0
4,45.0,0,0,0,0,1,0,2
4,27.0,0,0,1,0,1,1,0
4,58.0,0,0,0,0,0,1,0
0,27.0,1,1,0,0,0,1,0
4,54.0,0,0,1,0,1,1,0
4,50.0,1,1,0,0,1,1,3
4,29.0,0,0,0,1,0,1,5
0,37.0,1,1,0,0,0,1,5
0,31.0,1,1,0,0,0,1,0
0,23.0,1,1,1,0,0,0,6
0,30.0,1,1,0,1,0,1,5
0,30.0,1,1,0,1,0,1,0
0,21.0,1,1,0,0,0,1,5
0,21.0,1,1,1,0,0,1,0
6,33.0,1,1,0,0,0,1,0
0,32.0,1,1,1,0,0,1,0
0,23.0,1,1,0,0,0,1,5
0,24.0,1,1,0,0,0,1,0
12,22.0,1,1,0,0,0,1,5
4,33.0,1,1,0,0,0,1,5
0,30.0,0,0,0,0,0,1,0
0,22.0,1,1,0,0,0,1,5
0,63.0,1,1,0,0,0,1,0
0,32.0,1,1,0,0,0,1,0
0,24.0,1,1,0,0,0,1,0
0,43.0,1,1,0,0,0,1,5
23,46.0,1,1,0,1,0,1,5
0,46.0,1,1,0,1,0,1,5
0,27.0,1,1,0,0,0,1,5
4,28.0,1,1,0,0,0,1,0
0,41.0,1,1,0,0,0,1,0
0,34.0,1,1,0,0,0,1,0
0,25.0,1,1,0,0,0,1,5
9,27.0,1,1,0,0,0,1,5
0,29.0,1,1,0,0,0,1,5
0,32.0,1,1,0,0,0,1,0
20,20.0,1,1,0,0,0,1,5
0,41.0,1,1,0,0,0,1,0
0,21.0,0,0,1,1,0,1,5
0,42.0,0,0,0,1,0,1,0
0,22.0,1,1,0,0,0,1,5
0,41.0,1,1,1,0,0,1,0
0,43.0,0,0,0,1,0,1,0
0,20.0,1,1,1,1,1,1,0
0,35.0,1,1,0,1,0,1,5
0,53.0,0,0,0,1,0,1,0
0,41.0,1,1,0,1,1,1,5
0,46.0,1,1,0,0,0,1,5
0,29.0,1,1,0,0,0,1,0
0,41.0,0,0,0,0,0,1,0
0,51.0,1,1,0,0,0,1,0
0,31.0,1,1,0,0,0,1,5
0,22.0,1,1,0,0,0,1,5
0,29.0,1,1,0,0,0,1,0
0,32.0,1,1,0,0,0,1,5
0,22.0,1,1,0,0,0,1,0
0,40.0,1,1,0,1,1,1,0
0,39.0,0,0,0,0,1,1,0
0,39.0,1,1,0,1,1,1,0
0,41.0,1,1,0,1,1,1,0
0,51.0,0,0,0,1,1,1,5
0,61.0,0,0,0,1,1,1,3
0,32.0,1,1,0,1,1,1,5
0,27.0,1,1,0,0,1,1,5
0,50.0,1,1,0,1,1,1,5
0,42.0,0,0,0,1,1,1,0
0,47.0,1,1,1,1,1,1,5
0,44.0,1,1,0,0,1,1,3
0,41.0,1,1,0,0,1,1,0
0,32.0,1,1,0,1,1,1,0
0,22.0,1,1,0,1,1,1,5
4,21.0,1,1,0,0,0,1,5
4,46.0,0,0,0,1,0,1,0
4,41.0,1,1,0,0,0,1,0
4,33.0,0,0,0,0,0,0,2
0,26.0,1,1,0,0,1,1,0
0,55.0,1,1,0,0,0,1,5
4,24.0,0,0,0,0,1,1,0
4,24.0,0,0,0,0,1,1,0
4,42.0,1,1,1,0,0,1,5
4,39.0,0,0,0,1,1,1,0
4,28.0,1,1,0,1,0,1,5
4,35.0,0,0,0,1,0,1,0
4,34.0,1,1,0,0,1,1,5
0,40.0,0,0,0,0,1,1,5
4,21.0,0,0,0,1,0,1,5
0,23.0,0,0,0,0,0,1,5
0,41.0,0,0,0,0,1,1,0
0,22.0,1,1,0,0,1,1,0
0,36.0,1,1,0,0,0,1,0
0,29.0,1,1,0,0,1,1,0
0,32.0,0,0,0,0,1,1,0
0,46.0,0,0,0,0,1,0,0
0,30.0,1,1,0,0,0,1,0
0,37.0,1,1,0,0,0,1,5
0,49.0,1,1,0,1,1,1,5
0,41.0,1,1,0,1,1,1,0
0,52.0,0,0,0,0,1,1,5
0,30.0,1,1,0,1,1,1,0
0,18.0,1,1,0,1,1,1,5
0,17.0,1,1,0,0,1,1,0
0,32.0,1,1,0,1,1,1,5
0,30.0,1,1,0,0,1,1,0
4,30.0,0,0,0,1,0,1,5
0,21.0,1,1,0,0,0,1,2
4,49.0,1,1,0,0,0,1,5
0,53.0,1,1,0,1,1,1,5
4,43.0,0,0,0,0,0,1,0
0,40.0,0,0,0,0,0,1,0
4,24.0,1,1,0,1,0,1,0
4,37.0,1,1,0,0,0,1,5
4,49.0,1,1,0,0,0,1,0
4,25.0,1,1,0,0,1,1,5
0,32.0,1,1,0,0,0,1,5
4,36.0,1,1,0,0,1,1,5
0,27.0,0,0,0,0,0,1,5
0,38.0,1,1,0,0,0,1,5
0,33.0,1,1,0,0,0,1,5
16,21.0,1,1,0,1,0,1,0
12,46.0,1,1,1,0,0,1,2
9,19.0,1,1,0,1,0,1,5
0,35.0,1,1,0,1,1,1,0
0,21.0,1,1,0,0,0,1,5
19,42.0,1,1,1,1,0,1,0
0,29.0,1,1,1,1,0,1,0
0,19.0,1,1,0,1,0,1,5
6,48.0,1,1,0,0,0,1,0
0,21.0,1,1,0,1,1,1,0
0,26.0,1,1,0,1,1,1,5
23,19.0,1,1,0,0,0,1,0
0,21.0,1,1,0,0,0,1,0
0,27.0,1,1,1,0,0,1,5
7,31.0,1,1,0,0,0,1,5
23,26.0,1,1,1,1,1,1,5
20,43.0,0,0,0,0,0,1,5
0,39.0,1,1,0,1,1,1,0
0,35.0,1,1,0,1,0,1,0
20,44.0,1,1,0,0,1,1,5
0,35.0,1,1,0,0,1,1,5
0,35.0,1,1,0,0,1,1,5
4,34.0,0,0,0,1,0,1,0
0,30.0,1,1,0,1,0,1,5
4,45.0,1,1,0,0,0,1,0
0,20.0,1,1,0,0,0,1,5
17,36.0,1,1,1,1,0,1,0
15,36.0,1,1,0,0,0,1,5
6,18.0,1,1,0,0,0,1,0
0,36.0,0,0,1,1,1,1,0
0,26.0,1,1,0,1,1,1,5
0,36.0,1,1,0,1,1,0,0
0,22.0,0,0,0,0,1,1,0
0,33.0,0,0,0,1,1,1,0
0,38.0,0,0,0,1,0,1,0
0,59.0,1,1,0,0,1,1,3
0,32.0,1,1,0,0,0,0,2
0,43.0,1,1,1,1,1,1,0
0,27.0,1,1,1,0,1,0,0
0,16.0,1,1,0,1,1,0,5
0,38.0,1,1,0,0,1,0,0
0,24.0,1,1,1,1,1,1,5
0,23.0,1,1,0,0,0,1,5
4,36.0,1,1,0,0,0,1,5
4,32.0,0,0,0,0,0,1,5
4,32.0,1,1,0,1,0,1,5
4,37.0,1,1,0,0,1,1,5
0,20.0,0,0,1,0,0,1,2
0,40.0,1,1,0,0,0,1,0
4,46.0,0,0,0,0,0,1,5
4,36.0,0,0,0,0,1,1,0
4,38.0,0,0,0,0,1,1,0
4,42.0,1,1,1,1,1,1,5
0,44.0,1,1,0,1,1,1,5
4,39.0,1,1,0,0,1,1,5
0,41.0,0,0,0,1,1,1,0
6,37.0,1,1,1,1,1,1,0
2,39.0,1,1,0,1,0,1,0
20,39.0,0,0,0,1,0,1,5
0,27.0,1,1,0,0,0,1,3
0,50.0,0,0,0,0,0,0,2
3,46.0,0,0,0,0,1,1,5
7,47.0,1,1,0,1,0,1,5
0,53.0,0,0,0,1,0,1,2
0,34.0,1,1,0,1,0,1,0
4,29.0,1,1,0,1,0,1,0
16,22.0,1,1,0,0,0,1,0
12,24.0,1,1,1,1,0,1,5
9,46.0,1,1,0,1,1,1,0
0,43.0,1,1,0,1,0,1,0
16,38.0,0,0,0,1,0,1,0
16,25.0,1,1,1,1,0,1,5
0,27.0,0,0,0,1,0,1,5
23,20.0,1,1,0,1,0,1,0
4,15.0,1,1,0,0,0,1,5
4,21.0,0,0,0,0,0,1,0
0,25.0,0,0,0,0,0,1,0
0,25.0,0,0,0,0,0,1,0
20,39.0,1,1,0,0,0,1,5
0,22.0,0,0,0,0,0,1,0
0,43.0,1,1,0,1,1,0,0
0,24.0,1,1,0,1,1,0,5
0,63.0,0,0,0,0,0,1,0
0,35.0,0,0,0,0,0,0,0
0,34.0,1,1,1,1,1,1,5
0,63.0,1,1,1,0,1,1,0
0,30.0,0,0,0,0,1,1,2
0,60.0,1,1,0,1,1,1,5
0,36.0,1,1,0,0,0,1,0
4,64.0,1,1,0,1,0,1,5
4,35.0,0,0,0,0,0,1,5
4,44.0,0,0,0,1,0,1,5
4,46.0,1,1,0,0,0,1,0
4,32.0,0,0,0,1,0,1,0
4,57.0,0,0,0,0,0,1,0
4,43.0,0,0,0,1,1,1,0
4,36.0,0,0,0,0,1,1,0
0,35.0,0,0,0,0,0,1,0
16,30.0,1,1,0,1,1,1,0
4,23.0,1,1,0,1,1,1,0
0,41.0,0,0,0,1,0,1,0
16,25.0,1,1,0,1,0,1,0
0,39.0,1,1,0,0,0,1,5
4,33.0,1,1,0,1,0,1,5
0,59.0,1,1,0,0,0,1,0
0,37.0,1,1,0,0,0,1,5
0,57.0,1,1,0,1,0,1,0
12,28.0,1,1,0,1,0,1,0
0,32.0,0,0,0,1,0,1,0
0,48.0,1,1,0,1,0,1,5
4,49.0,1,1,0,1,0,1,5
0,33.0,1,1,0,0,0,1,0
6,29.0,1,1,0,1,0,1,0
23,39.0,1,1,0,0,0,1,0
0,62.0,1,1,0,0,0,1,5
12,23.0,1,1,0,0,0,1,4
0,32.0,1,1,0,1,0,1,0
12,30.0,1,1,0,1,0,1,0
0,27.0,1,1,0,0,0,1,5
9,41.0,1,1,0,1,1,1,5
17,58.0,0,0,0,1,0,1,0
12,30.0,0,0,0,1,0,1,5
23,43.0,0,0,0,0,0,1,5
18,23.0,1,1,0,0,0,1,0
0,36.0,0,0,0,0,1,1,5
0,60.0,0,0,0,1,1,1,0
0,10.0,0,0,1,0,1,0,2
0,40.0,1,1,0,1,1,1,0
0,55.0,0,0,0,0,1,1,0
0,21.0,0,0,0,0,1,0,2
0,17.0,0,0,1,0,1,1,5
0,45.0,1,1,0,1,1,1,0
0,56.0,0,0,0,0,1,0,0
0,33.0,1,1,1,1,1,1,0
0,60.0,0,0,0,1,1,1,5
0,49.0,0,0,0,0,0,1,3
0,33.0,1,1,0,1,1,1,0
0,32.0,0,0,0,0,1,0,0
0,49.0,0,0,0,0,1,1,0
0,30.0,1,1,0,0,1,0,5
0,36.0,1,1,0,1,1,1,0
0,15.0,1,1,0,0,1,1,5
4,27.0,1,1,0,1,0,1,5
4,45.0,1,1,0,1,0,1,5
0,26.0,1,1,0,0,0,1,5
4,55.0,0,0,0,0,0,1,3
4,34.0,0,0,0,1,0,1,0
4,34.0,0,0,0,0,0,1,5
0,43.0,0,0,0,0,0,1,0
0,19.0,1,1,0,1,0,1,0
4,28.0,1,1,0,1,1,1,5
4,55.0,1,1,0,1,1,1,5
4,22.0,1,1,1,0,0,0,2
0,37.0,1,1,0,1,0,1,0
0,34.0,1,1,0,0,0,1,0
18,19.0,1,1,0,0,0,1,0
0,35.0,1,1,0,1,0,1,5
0,57.0,1,1,0,1,0,1,0
5,55.0,1,1,0,0,0,1,5
9,6.0,1,1,0,0,1,1,0
0,20.0,1,1,0,1,0,1,5
6,21.0,0,0,1,0,0,1,2
15,51.0,1,1,0,1,0,1,0
12,39.0,1,1,0,1,1,1,5
20,17.0,0,0,1,0,0,1,2
0,43.0,1,1,0,0,0,1,0
0,20.0,0,0,1,0,0,1,0
5,33.0,1,1,1,1,0,1,5
0,19.0,1,1,0,0,1,1,0
7,50.0,0,0,1,1,0,0,2
6,24.0,1,1,0,1,1,1,5
0,32.0,1,1,0,1,0,1,0
0,24.0,0,0,0,1,0,1,0
0,28.0,0,0,0,0,0,1,0
0,31.0,1,1,1,1,0,1,0
0,29.0,1,1,1,1,1,1,5
0,28.0,1,1,0,1,0,1,5
0,39.0,0,0,0,0,1,1,0
6,26.0,0,0,1,0,0,1,0
4,28.0,1,1,0,0,1,1,5
12,32.0,1,1,0,0,0,1,5
0,52.0,1,1,0,1,0,1,5
14,32.0,1,1,0,1,0,1,0
0,35.0,0,0,0,1,0,1,0
0,18.0,1,1,0,1,1,1,0
0,49.0,1,1,0,0,1,1,5
0,44.0,0,0,0,1,1,1,5
0,37.0,1,1,0,0,1,1,2
0,19.0,1,1,0,1,1,1,5
0,28.0,1,1,1,0,0,0,0
0,51.0,1,1,1,1,1,1,5
0,23.0,1,1,0,0,1,1,0
0,34.0,1,1,1,1,1,1,5
0,28.0,1,1,0,1,1,1,0
0,45.0,1,1,0,0,0,0,3
0,21.0,0,0,0,1,0,0,5
0,43.0,0,0,0,0,0,0,0
0,19.0,1,1,0,1,0,0,4
0,45.0,0,0,1,1,1,0,0
0,20.0,0,0,0,0,0,0,0
0,29.0,0,0,0,0,0,0,5
4,28.0,1,1,0,0,0,1,5
4,16.0,1,1,0,0,0,1,5
4,38.0,1,1,0,0,0,1,0
4,37.0,0,0,0,0,0,1,5
0,23.0,1,1,0,1,1,1,5
4,20.0,0,0,0,0,0,1,5
4,42.0,0,0,0,1,1,1,0
4,36.0,1,1,0,0,0,1,3
4,57.0,1,1,0,1,0,1,0
0,22.0,1,1,0,1,1,1,5
4,60.0,1,1,0,0,1,1,5
12,32.0,1,1,0,0,0,1,0
20,23.0,1,1,0,0,0,1,0
0,18.0,0,0,0,0,0,1,2
6,38.0,0,0,0,1,0,1,5
0,8.0,1,1,1,0,0,1,2
0,33.0,1,1,0,0,0,1,0
20,47.0,1,1,0,0,0,1,0
23,28.0,1,1,0,0,0,1,2
0,43.0,1,1,0,1,0,1,5
4,34.0,1,1,0,0,0,1,5
0,36.0,1,1,0,1,0,1,5
0,25.0,1,1,1,1,1,1,5
0,22.0,1,1,0,1,1,1,5
20,38.0,1,1,0,1,0,1,0
6,40.0,0,0,0,1,1,1,0
0,28.0,1,1,0,0,1,1,5
0,23.0,1,1,0,0,0,1,3
0,23.0,1,1,0,1,1,1,0
0,23.0,1,1,0,1,1,1,0
0,26.0,1,1,1,0,0,1,5
0,30.0,1,1,0,0,0,1,0
0,40.0,1,1,0,0,0,1,5
0,26.0,1,1,1,1,1,1,0
0,20.0,1,1,0,0,0,1,4
0,44.0,0,0,0,0,0,1,0
0,44.0,1,1,0,1,0,1,5
0,28.0,0,0,0,0,0,1,5
9,23.0,1,1,1,0,0,1,5
0,24.0,0,0,0,0,0,1,0
0,27.0,1,1,0,1,0,1,0
0,21.0,1,1,0,0,0,1,4
0,24.0,0,0,0,0,0,1,0
6,29.0,1,1,0,0,0,1,5
0,38.0,1,1,0,0,0,1,0
18,20.0,1,1,0,0,0,1,4
0,21.0,1,1,0,0,0,1,5
0,60.0,1,1,0,0,0,1,5
6,20.0,1,1,0,0,0,1,5
2,56.0,0,0,0,0,0,1,3
16,39.0,1,1,1,0,0,1,3
0,40.0,1,1,0,0,1,1,0
20,26.0,1,1,0,0,0,1,0
5,15.0,1,1,0,0,0,1,4
0,35.0,1,1,0,0,0,1,0
0,27.0,0,0,0,0,0,0,0
0,34.0,0,0,0,1,1,1,5
0,52.0,1,1,0,0,1,1,0
0,28.0,1,1,0,0,1,1,5
0,32.0,1,1,0,0,1,1,0
0,38.0,0,0,0,1,1,0,0
0,44.0,0,0,0,0,1,0,0
0,60.0,0,0,0,1,1,0,0
0,25.0,1,1,0,1,0,0,3
0,60.0,0,0,0,0,0,0,3
0,40.0,1,1,0,0,0,0,5
0,42.0,0,0,0,0,1,0,3
0,39.0,1,1,1,1,1,1,5
0,34.0,1,1,0,0,0,1,0
0,41.0,1,1,0,0,0,1,0
0,40.0,0,0,0,0,0,1,0
4,45.0,1,1,0,1,1,1,5
4,39.0,0,0,0,0,1,0,0
4,28.0,1,1,0,0,0,1,5
0,21.0,1,1,0,0,1,1,5
4,41.0,1,1,1,1,1,1,0
4,18.0,0,0,0,0,1,1,0
0,25.0,1,1,0,0,1,1,0
4,29.0,0,0,1,0,0,1,2
0,42.0,0,0,0,1,0,1,0
17,25.0,1,1,0,0,0,1,5
14,17.0,1,1,0,0,0,1,5
0,22.0,1,1,0,0,0,1,0
0,51.0,1,1,0,0,0,1,5
0,20.0,0,0,0,0,0,0,0
6,43.0,0,0,0,0,0,1,0
0,46.0,1,1,0,0,0,1,0
0,42.0,1,1,0,0,0,1,0
0,27.0,1,1,0,0,0,1,5
0,35.0,0,0,0,0,0,1,0
20,26.0,1,1,0,0,0,1,0
4,37.0,0,0,0,0,0,1,5
1,38.0,1,1,0,0,0,1,5
0,40.0,1,1,0,1,0,1,0
0,25.0,0,0,0,1,0,1,5
0,20.0,1,1,0,0,0,1,3
4,30.0,1,1,0,1,0,1,0
0,25.0,0,0,0,1,0,1,0
0,19.0,1,1,0,0,0,1,5
0,51.0,0,0,0,1,0,0,0
9,34.0,1,1,0,0,0,1,0
2,29.0,1,1,0,0,0,1,5
0,28.0,0,0,0,1,0,1,0
15,52.0,1,1,0,1,0,1,0
0,42.0,1,1,0,1,1,1,0
0,41.0,1,1,0,1,0,1,5
0,45.0,1,1,1,1,0,1,0
12,35.0,0,0,0,1,0,1,0
0,43.0,1,1,1,1,0,1,5
20,36.0,1,1,0,0,0,1,5
12,48.0,0,0,0,0,0,1,0
0,40.0,1,1,0,0,0,1,5
12,19.0,1,1,0,0,0,1,0
20,31.0,1,1,1,0,0,1,0
23,36.0,1,1,0,1,1,1,0
1,34.0,1,1,0,0,1,1,5
0,15.0,1,1,1,0,0,0,3
0,23.0,1,1,0,0,1,1,5
0,48.0,0,0,0,0,0,0,0
0,50.0,0,0,0,0,0,1,3
0,24.0,0,0,0,1,1,1,5
0,42.0,0,0,0,0,1,1,0
0,57.0,1,1,1,0,0,1,0
0,39.0,1,1,0,0,0,1,5
0,34.0,1,1,0,1,1,1,0
0,47.0,0,0,0,0,1,1,0
0,40.0,0,0,0,1,1,0,6
0,32.0,0,0,0,0,1,0,5
0,35.0,0,0,0,0,1,0,5
4,39.0,1,1,0,0,0,1,5
4,22.0,1,1,0,0,0,1,0
4,62.0,0,0,0,1,1,1,0
4,36.0,1,1,0,0,0,1,5
4,60.0,1,1,0,0,0,1,5
4,57.0,0,0,1,1,0,0,2
0,25.0,1,1,0,0,0,1,5
0,40.0,0,0,0,1,0,1,0
0,25.0,0,0,0,1,0,1,0
20,36.0,1,1,1,1,0,1,0
0,34.0,0,0,0,1,1,1,5
0,24.0,1,1,0,1,0,1,5
0,46.0,1,1,0,1,1,1,5
0,57.0,0,0,0,0,0,1,5
12,34.0,0,0,0,0,0,1,0
3,26.0,0,0,0,0,0,1,5
5,22.0,1,1,0,1,1,1,5
2,26.0,1,1,0,1,0,1,0
6,15.0,0,0,1,0,0,1,2
4,12.0,1,1,1,0,0,1,2
0,33.0,0,0,0,0,0,1,0
0,32.0,1,1,1,0,0,0,5
0,38.0,1,1,1,0,0,1,0
20,18.0,1,1,0,1,0,1,0
3,19.0,1,1,0,0,0,1,0
0,39.0,0,0,1,0,0,1,0
12,19.0,1,1,0,0,0,1,0
12,42.0,0,0,0,0,0,1,0
2,36.0,1,1,0,0,0,1,0
0,37.0,1,1,0,1,0,1,0
0,30.0,1,1,0,0,0,1,0
18,24.0,0,0,0,1,0,1,5
0,38.0,1,1,0,0,0,1,0
0,22.0,0,0,0,0,0,1,2
0,26.0,1,1,0,1,0,1,5
11,27.0,1,1,0,0,0,1,5
0,28.0,1,1,0,0,0,1,5
0,52.0,1,1,0,1,0,1,5
0,25.0,1,1,0,0,1,1,5
0,16.0,1,1,0,0,1,1,5
0,45.0,1,1,0,1,1,1,5
0,38.0,1,1,0,0,0,1,0
0,19.0,1,1,0,0,1,1,5
0,30.0,1,1,0,1,1,1,0
0,30.0,1,1,1,1,1,1,0
0,19.0,1,1,0,1,1,1,0
0,26.0,1,1,0,0,1,1,3
0,37.0,1,1,0,0,1,1,0
0,21.0,0,0,0,0,1,1,0
0,28.0,0,0,1,0,1,0,6
0,35.0,1,1,0,0,1,1,5
0,21.0,1,1,1,0,1,0,0
0,34.0,1,1,0,0,0,1,5
20,27.0,1,1,0,0,0,1,5
4,46.0,0,0,0,0,1,1,5
4,32.0,1,1,0,0,0,1,0
4,53.0,0,0,0,1,0,0,0
0,28.0,0,0,0,0,0,1,5
0,58.0,0,0,0,1,1,1,5
0,43.0,0,0,1,1,0,1,2
4,37.0,1,1,0,0,1,1,5
4,57.0,1,1,0,1,1,1,5
0,33.0,1,1,0,0,0,1,0
4,23.0,1,1,0,0,0,1,0
4,28.0,0,0,1,0,0,0,2
4,50.0,0,0,0,1,0,1,0
4,32.0,1,1,0,1,0,1,0
0,38.0,1,1,0,0,0,1,0
0,28.0,1,1,0,0,0,1,0
0,31.0,0,0,0,1,0,1,0
0,19.0,1,1,0,1,0,0,5
0,25.0,1,1,1,1,1,1,5
13,28.0,1,1,0,0,0,1,0
9,32.0,1,1,1,0,0,1,5
12,33.0,0,0,1,0,0,1,5
15,43.0,1,1,1,1,0,1,0
0,34.0,1,1,1,0,0,1,0
0,28.0,1,1,0,0,0,1,0
0,47.0,1,1,0,0,0,1,5
20,27.0,1,1,0,0,0,1,5
0,34.0,1,1,0,0,0,1,5
12,43.0,1,1,0,1,0,1,0
0,37.0,1,1,0,0,0,1,0
0,32.0,1,1,0,1,0,1,5
18,25.0,1,1,0,0,0,1,0
7,40.0,1,1,0,0,0,1,0
0,43.0,1,1,0,0,0,1,0
0,22.0,1,1,0,1,0,1,0
14,17.0,1,1,0,0,0,1,5
12,31.0,0,0,0,0,0,1,2
0,38.0,1,1,1,1,1,1,0
0,28.0,1,1,0,0,1,1,0
0,32.0,1,1,0,1,0,1,0
0,51.0,0,0,0,0,0,1,5
0,19.0,0,0,0,0,0,0,0
0,26.0,1,1,1,1,1,1,0
0,60.0,0,0,0,0,0,1,3
0,23.0,1,1,0,1,1,1,0
0,23.0,0,0,0,0,1,1,4
0,28.0,1,1,0,0,1,1,5
0,34.0,0,0,0,0,1,1,5
0,18.0,1,1,1,0,1,1,0
4,19.0,0,0,1,0,0,1,0
4,29.0,1,1,0,1,0,1,5
0,42.0,1,1,0,1,1,1,0
0,38.0,1,1,0,0,0,1,5
4,34.0,1,1,0,0,0,1,0
4,20.0,1,1,0,1,1,1,5
0,29.0,1,1,0,0,0,1,5
4,22.0,0,0,0,1,0,1,5
4,53.0,0,0,1,0,0,0,2
0,36.0,1,1,0,0,0,1,0
4,48.0,1,1,0,0,0,1,5
0,35.0,0,0,0,0,0,1,5
4,26.0,1,1,0,1,0,1,5
4,57.0,1,1,0,1,0,1,2
4,24.0,0,0,1,0,1,1,0
0,49.0,0,0,0,0,1,1,0
4,40.0,0,0,0,1,1,1,0
0,42.0,1,1,0,1,0,1,5
20,39.0,1,1,0,0,0,1,5
11,20.0,1,1,0,0,0,1,5
0,28.0,1,1,0,0,0,1,0
13,43.0,0,0,0,0,0,1,0
0,28.0,1,1,0,0,0,1,5
0,21.0,1,1,0,1,0,1,0
0,28.0,1,1,0,0,0,1,5
0,39.0,1,1,0,1,0,1,0
23,41.0,1,1,0,0,0,1,5
0,28.0,1,1,0,0,0,1,0
12,44.0,0,0,0,1,0,1,5
16,54.0,0,0,0,0,0,1,5
0,40.0,1,1,1,0,0,1,5
12,29.0,0,0,0,0,0,1,0
0,33.0,1,1,0,0,0,1,0
0,39.0,1,1,0,1,0,1,0
20,24.0,1,1,0,0,0,1,0
0,38.0,0,0,0,0,0,1,0
12,32.0,1,1,0,0,0,1,0
0,20.0,0,0,0,0,0,1,5
0,29.0,1,1,0,0,0,1,0
16,20.0,0,0,0,0,0,1,0
0,26.0,1,1,0,0,0,1,5
6,25.0,1,1,0,0,0,1,0
0,36.0,1,1,0,0,0,1,0
0,53.0,1,1,1,0,0,1,0
0,24.0,1,1,0,0,0,1,0
23,30.0,0,0,0,1,0,1,0
0,48.0,1,1,1,1,1,1,0
0,46.0,1,1,0,0,1,1,5
0,28.0,1,1,0,0,1,1,5
0,39.0,1,1,1,1,1,1,0
0,63.0,1,1,0,0,1,0,0
0,26.0,0,0,0,0,1,0,2
0,37.0,1,1,0,0,1,1,5
0,37.0,1,1,1,0,1,1,0
0,52.0,1,1,0,1,1,1,0
0,34.0,0,0,0,0,1,1,2
0,40.0,1,1,0,1,1,1,0
0,22.0,1,1,1,0,1,1,6
0,26.0,1,1,1,0,1,1,3
0,27.0,1,1,0,0,1,1,5
4,33.0,0,0,0,1,0,1,0
4,53.0,1,1,0,0,0,1,5
4,49.0,0,0,0,0,0,1,5
4,43.0,1,1,0,0,0,1,0
0,30.0,1,1,0,1,1,1,5
0,44.0,0,0,1,0,1,1,2
4,50.0,0,0,0,0,0,1,2
4,43.0,0,0,0,1,0,1,5
4,46.0,0,0,0,1,0,1,5
4,41.0,1,1,1,0,0,1,0
